event,wall_time_s,env_step,episode,epsilon,buffer_size,train_steps,mean_loss,loss_n_finite,loss_n_total,win_rate_pct,mean_return,mean_ep_len,mean_max_tile,best_max_tile
env_step,2161.782057966,3040000,1103,0.010000000000000009,100000,3037620,1.3229921994954348,2000,2000,,,,,
env_step,2226.050874449,3050000,1130,0.010000000000000009,100000,3047620,1.3936661591529846,2000,2000,,,,,
episode,2267.3903723780004,3056508,1150,0.010000000000000009,100000,3054128,1.3442267308980227,2000,2000,0.0,853.1528005336462,352.48,354.56,1024
env_step,2289.6975869670005,3060000,1165,0.010000000000000009,100000,3057620,1.3363682086318731,2000,2000,,,,,
env_step,2353.2658326189994,3070000,1199,0.010000000000000009,100000,3067620,1.2925795204490422,2000,2000,,,,,
episode,2353.3600704689998,3070014,1200,0.010000000000000009,100000,3067634,1.2895964802503586,2000,2000,0.0,640.6252928218877,270.12,275.84,512
env_step,2417.0139012969994,3080000,1229,0.010000000000000009,100000,3077620,1.3814615193754434,2000,2000,,,,,
episode,2464.5538200789997,3087489,1250,0.010000000000000009,100000,3085109,1.357251904323697,2000,2000,0.0,843.4107368276132,349.5,373.76,1024
env_step,2480.534415282,3090000,1257,0.010000000000000009,100000,3087620,1.3998471619933843,2000,2000,,,,,
env_step,2545.300486332,3100000,1285,0.010000000000000009,100000,3097620,1.4130146601200104,2000,2000,,,,,
episode,2578.390366857,3105065,1300,0.010000000000000009,100000,3102685,1.3823904157727958,2000,2000,0.0,854.4457944125569,351.52,362.24,1024
env_step,2611.1152849619994,3110000,1312,0.010000000000000009,100000,3107620,1.3876507979482413,2000,2000,,,,,
env_step,2676.6862483530003,3120000,1346,0.010000000000000009,100000,3117620,1.3837818758934737,2000,2000,,,,,
episode,2685.955467928001,3121411,1350,0.010000000000000009,100000,3119031,1.3841003777384757,2000,2000,0.0,789.7771587167607,326.92,342.4,1024
env_step,2742.3715745070003,3130000,1372,0.010000000000000009,100000,3127620,1.4577417577058076,2000,2000,,,,,
episode,2802.203005458001,3139088,1400,0.010000000000000009,100000,3136708,1.4920011655539274,2000,2000,0.0,859.0179739919737,353.54,386.56,1024
env_step,2808.024194631,3140000,1401,0.010000000000000009,100000,3137620,1.4933590799421073,2000,2000,,,,,
env_step,2872.903476749001,3150000,1429,0.010000000000000009,100000,3147620,1.4363283592164517,2000,2000,,,,,
episode,2922.763878756001,3157743,1450,0.010000000000000009,100000,3155363,1.4441830747425557,2000,2000,0.0,908.2482234318835,373.1,393.6,1024
env_step,2937.270562275,3160000,1456,0.010000000000000009,100000,3157620,1.4080011021643877,2000,2000,,,,,
env_step,3001.956804446001,3170000,1485,0.010000000000000009,100000,3167620,1.459509225308895,2000,2000,,,,,
episode,3036.0026112779997,3175224,1500,0.010000000000000009,100000,3172844,1.397395176678896,2000,2000,0.0,846.3549760064201,349.62,368.0,1024
env_step,3067.0487032229994,3180000,1514,0.010000000000000009,100000,3177620,1.4062760022878646,2000,2000,,,,,
env_step,3131.8021912780005,3190000,1536,0.010000000000000009,100000,3187620,1.5549147441536189,2000,2000,,,,,
episode,3160.769140325001,3194497,1550,0.010000000000000009,100000,3192117,1.4848321738094092,2000,2000,0.0,942.2268627470735,385.46,409.6,1024
env_step,3196.0611466360006,3200000,1564,0.010000000000000009,100000,3197620,1.4210170373767614,2000,2000,,,,,
env_step,3259.7012420499996,3210000,1591,0.010000000000000009,100000,3207620,1.5080597057342529,2000,2000,,,,,
episode,3276.733529268,3212675,1600,0.010000000000000009,100000,3210295,1.5043540942966938,2000,2000,0.0,886.4618218832702,363.56,395.52,1024
env_step,3323.4236605059996,3220000,1618,0.010000000000000009,100000,3217620,1.6128783702105283,2000,2000,,,,,
env_step,3387.9685491050004,3230000,1648,0.010000000000000009,100000,3227620,1.4920983487814665,2000,2000,,,,,
episode,3392.855513132001,3230749,1650,0.010000000000000009,100000,3228369,1.5137373926043511,2000,2000,0.0,881.9955524609134,361.48,398.08,1024
env_step,3452.2954567880006,3240000,1677,0.010000000000000009,100000,3237620,1.522493116736412,2000,2000,,,,,
episode,3503.7700770419997,3247988,1700,0.010000000000000009,100000,3245608,1.4618771332502365,2000,2000,0.0,839.9552279060963,344.78,376.96,1024
env_step,3516.678706320001,3250000,1707,0.010000000000000009,100000,3247620,1.4599100078344345,2000,2000,,,,,
env_step,3580.398092386,3260000,1735,0.010000000000000009,100000,3257620,1.5402051959484815,2000,2000,,,,,
episode,3614.1662033110006,3265304,1750,0.010000000000000009,100000,3262924,1.47671815854311,2000,2000,0.0,844.1141884350483,346.32,354.56,1024
env_step,3643.9960884350003,3270000,1763,0.010000000000000009,100000,3267620,1.5923358028382062,2000,2000,,,,,
env_step,3707.8749161899996,3280000,1788,0.010000000000000009,100000,3277620,1.448462135195732,2000,2000,,,,,
episode,3737.7889715250003,3284681,1800,0.010000000000000009,100000,3282301,1.5286441263705492,2000,2000,0.0,951.9568343709269,387.54,410.88,1024
env_step,3771.9699953960007,3290000,1812,0.010000000000000009,100000,3287620,1.5581473756432533,2000,2000,,,,,
env_step,3836.4004064229994,3300000,1835,0.010000000000000009,100000,3297620,1.4694258497804404,2000,2000,,,,,
episode,3867.0731075679996,3304739,1850,0.010000000000000009,100000,3302359,1.5350098119974136,2000,2000,0.0,985.6215917432273,401.16,412.16,1024
env_step,3901.2250360529997,3310000,1863,0.010000000000000009,100000,3307620,1.546336622849107,2000,2000,,,,,
env_step,3965.9667550039994,3320000,1892,0.010000000000000009,100000,3317620,1.5632703012824058,2000,2000,,,,,
episode,3983.6673626419997,3322731,1900,0.010000000000000009,100000,3320351,1.621938892006874,2000,2000,0.0,875.1701465069949,359.84,396.16,1024
