event,wall_time_s,env_step,episode,epsilon,buffer_size,train_steps,mean_loss,loss_n_finite,loss_n_total,win_rate_pct,mean_return,mean_ep_len,mean_max_tile,best_max_tile
env_step,3401.446027209051,500000,4028,0.050000000000000044,100000,498001,2.518586636990309,2000,2000,,,,,
episode,3418.4023734589573,502851,4050,0.050000000000000044,100000,500852,2.6249336163550616,2000,2000,0.0,274.9670948593915,129.18,113.92,256
episode,3457.536734209163,509315,4100,0.050000000000000044,100000,507316,2.595712183177471,2000,2000,0.0,276.62003132444175,129.28,110.08,256
env_step,3462.0560289591085,510000,4103,0.050000000000000044,100000,508001,2.618897912338376,2000,2000,,,,,
episode,3502.4748440841213,516529,4150,0.050000000000000044,100000,514530,2.517108791515231,2000,2000,0.0,310.5786813463098,144.28,132.48,256
env_step,3525.288314583944,520000,4174,0.050000000000000044,100000,518001,2.6250880134254695,2000,2000,,,,,
episode,3547.3618433750235,523628,4200,0.050000000000000044,100000,521629,2.5517084650844337,2000,2000,0.0,307.50700584043904,141.98,131.2,256
env_step,3587.6289094591048,530000,4248,0.050000000000000044,100000,528001,2.6385678455531596,2000,2000,,,,,
episode,3588.5438748339657,530139,4250,0.050000000000000044,100000,528140,2.641934369146824,2000,2000,0.0,280.7320830046514,130.22,123.52,256
episode,3629.197379667079,536667,4300,0.050000000000000044,100000,534668,2.5204725236147643,2000,2000,0.0,277.8838933903007,130.56,110.72,128
env_step,3649.00999183394,540000,4326,0.050000000000000044,100000,538001,2.4530649297982454,2000,2000,,,,,
episode,3668.790243792115,543278,4350,0.050000000000000044,100000,541279,2.4768686773329973,2000,2000,0.0,283.46465990248953,132.22,122.24,256
episode,3707.0685711670667,549478,4400,0.050000000000000044,100000,547479,2.3622128133773805,2000,2000,0.0,263.6328280400211,124.0,109.12,256
env_step,3710.100625833962,550000,4403,0.050000000000000044,100000,548001,2.394894278049469,2000,2000,,,,,
episode,3754.4921210841276,556747,4450,0.050000000000000044,100000,554748,2.420218318492174,2000,2000,0.0,317.2614618033629,145.38,136.96,256
env_step,3776.3532874591183,560000,4473,0.050000000000000044,100000,558001,2.5309215831309557,2000,2000,,,,,
episode,3802.6369979169685,563765,4500,0.050000000000000044,100000,561766,2.4137115180045368,2000,2000,0.0,304.88897702779485,140.36,128.0,256
env_step,3844.4447184591554,570000,4549,0.050000000000000044,100000,568001,2.3393741319328547,2000,2000,,,,,
